,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,RandD,accounting,hr,management,marketing,product_mng,sales,support,technical,left
2885,0.94,0.87,0.4,0.2990654205607477,0.125,0,0,1,0,0,0,0,0,1,0,0,0,0
2886,0.48,0.56,0.6,0.8598130841121495,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0
2887,0.6,0.99,0.20000000000000007,0.2149532710280374,0.125,0,0,1,1,0,0,0,0,0,0,0,0,0
2888,0.97,0.58,0.0,0.2757009345794392,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0
2889,0.74,0.41,0.4,0.3317757009345794,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0
2890,0.97,0.61,0.20000000000000007,0.7803738317757009,0.125,0,0,1,1,0,0,0,0,0,0,0,0,0
2891,0.88,0.67,0.20000000000000007,0.7616822429906541,0.25,1,0,1,1,0,0,0,0,0,0,0,0,0
2892,0.5,0.7,0.4,0.5934579439252335,0.125,0,0,1,0,0,0,0,1,0,0,0,0,0
2893,0.93,0.98,0.8000000000000002,0.1261682242990655,0.375,0,0,1,0,0,0,0,0,0,1,0,0,0
2894,0.3,0.7,0.6,0.6074766355140188,0.125,1,0,1,0,1,0,0,0,0,0,0,0,0
2895,0.69,0.53,0.20000000000000007,0.8130841121495326,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
2896,0.69,0.9,0.20000000000000007,0.2009345794392523,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
2897,0.53,0.67,0.6,0.677570093457944,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0
2898,0.32,0.8,0.0,0.2990654205607477,0.5,0,0,2,0,0,0,0,1,0,0,0,0,0
2899,0.73,0.75,0.20000000000000007,0.7570093457943924,0.375,0,0,2,0,0,0,0,1,0,0,0,0,0
2900,0.77,0.61,0.6,0.04672897196261683,0.375,0,0,2,0,0,0,0,1,0,0,0,0,0
2901,0.59,0.81,0.4,0.35046728971962615,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0
2902,0.19,0.51,0.20000000000000007,0.42056074766355145,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
2903,0.78,0.95,0.8000000000000002,0.5514018691588785,0.375,0,0,2,0,0,0,0,0,0,1,0,0,0
2904,0.84,0.74,0.4,0.6728971962616822,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
2905,0.65,0.77,0.4,0.31775700934579443,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
2906,0.38,0.43,0.4,0.6355140186915887,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
2907,0.12,0.47,0.6,0.6822429906542057,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0
2908,0.74,0.81,0.6,0.588785046728972,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
2909,0.67,0.82,0.20000000000000007,0.2009345794392523,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0
2910,0.5,0.79,0.4,0.822429906542056,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0
2911,0.99,0.39,0.4,0.7757009345794391,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0
2912,0.79,0.89,0.0,0.7149532710280374,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
2913,0.72,0.51,0.4,0.5747663551401868,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
2914,0.83,0.57,0.4,0.5233644859813084,0.375,0,0,2,0,0,0,0,0,0,1,0,0,0
2915,0.69,0.55,0.20000000000000007,0.3271028037383178,0.5,0,0,2,0,0,0,0,0,0,1,0,0,0
2916,0.5,0.89,0.20000000000000007,0.36448598130841126,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
2917,0.82,0.84,0.4,0.602803738317757,0.125,1,0,1,0,0,0,0,0,0,1,0,0,0
2918,0.68,0.56,0.0,0.09345794392523366,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0
2919,0.82,0.69,0.20000000000000007,0.5747663551401868,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
2920,0.32,0.81,0.4,0.46728971962616817,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0
2921,0.93,0.86,0.4,0.5327102803738317,0.125,0,0,1,0,1,0,0,0,0,0,0,0,0
2922,0.42,0.73,0.0,0.5747663551401868,0.125,0,0,1,0,1,0,0,0,0,0,0,0,0
2923,0.22,0.44,0.20000000000000007,0.4719626168224299,0.125,0,0,1,0,0,1,0,0,0,0,0,0,0
2924,0.56,0.88,0.0,0.028037383177570097,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0
2925,0.77,0.75,0.20000000000000007,0.42056074766355145,0.25,0,0,1,0,0,1,0,0,0,0,0,0,0
2926,0.29,0.48,0.4,0.5981308411214953,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0
2927,0.97,0.65,0.20000000000000007,0.8738317757009345,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
2928,0.91,0.7,0.6,0.4719626168224299,0.25,0,0,1,0,0,0,0,0,0,0,0,1,0
2929,0.52,0.67,0.6,0.7990654205607476,0.125,1,0,1,0,0,0,0,0,0,0,0,1,0
2930,0.54,0.64,0.4,0.3551401869158879,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
2931,0.54,0.98,0.4,0.7710280373831776,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
2932,0.67,0.52,0.20000000000000007,0.5046728971962616,0.25,0,0,1,0,0,0,0,0,0,0,0,1,0
2933,0.72,0.85,0.4,0.6588785046728972,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
2934,0.68,0.51,0.0,0.5420560747663551,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
2935,0.65,0.98,0.4,0.5654205607476636,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0
2936,0.72,0.98,0.6,0.29439252336448596,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
2937,0.51,0.79,0.6,0.2009345794392523,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
2938,0.8,0.58,0.6,0.6261682242990655,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
2939,0.83,0.93,0.20000000000000007,0.2850467289719626,0.25,0,0,2,0,0,0,0,0,0,0,1,0,0
2940,0.15,0.86,0.6,0.8084112149532711,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
2941,0.5,0.73,0.0,0.3457943925233645,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
2942,0.8,0.55,0.0,0.4719626168224299,0.25,0,0,2,0,0,0,0,0,0,0,1,0,0
2943,0.96,0.62,0.4,0.7009345794392524,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
2944,0.67,0.7,0.4,0.850467289719626,0.125,1,0,2,0,0,0,0,0,0,0,1,0,0
2945,0.98,0.96,0.6,0.19626168224299068,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0
2946,0.88,0.59,0.20000000000000007,0.663551401869159,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
2947,0.85,0.79,0.6,0.3691588785046729,0.5,0,0,2,0,0,0,0,0,0,0,1,0,0
2948,0.75,0.7,0.4,0.5607476635514018,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
2949,0.38,0.77,0.4,0.46728971962616817,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0
2950,0.55,0.82,0.6,0.4252336448598131,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
2951,0.63,0.89,0.4,0.2757009345794392,0.375,0,0,2,0,0,0,0,0,0,0,0,1,0
2952,0.78,0.51,0.20000000000000007,0.5093457943925234,0.375,0,0,2,0,0,0,1,0,0,0,0,0,0
2953,0.99,0.84,0.20000000000000007,0.6261682242990655,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0
2954,0.72,0.87,0.6,0.2850467289719626,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0
2955,0.14,0.83,0.4,0.8925233644859812,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0
2956,0.81,0.67,0.4,0.3037383177570093,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0
2957,0.73,0.86,0.6,0.6682242990654205,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0
2958,0.58,0.8,0.20000000000000007,0.7990654205607476,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0
2959,0.24,0.85,0.6,0.5233644859813084,0.375,0,0,1,0,0,0,0,0,1,0,0,0,0
2960,0.31,0.86,0.20000000000000007,0.1728971962616822,0.125,0,0,1,0,0,0,0,0,1,0,0,0,0
2961,0.74,0.63,0.20000000000000007,0.4252336448598131,0.125,0,0,1,0,0,0,0,0,1,0,0,0,0
2962,0.86,0.69,0.4,0.20560747663551404,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2963,0.22,0.8,0.4,0.8130841121495326,0.125,0,0,1,1,0,0,0,0,0,0,0,0,0
2964,0.66,0.7,0.20000000000000007,0.23831775700934577,0.125,0,0,1,1,0,0,0,0,0,0,0,0,0
2965,0.21,0.76,0.20000000000000007,0.397196261682243,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0
2966,0.95,0.61,0.20000000000000007,0.28037383177570097,0.125,0,0,1,1,0,0,0,0,0,0,0,0,0
2967,0.24,0.55,0.4,0.5186915887850467,0.125,0,0,1,1,0,0,0,0,0,0,0,0,0
2968,0.66,0.95,0.4,0.677570093457944,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0
2969,0.88,0.86,0.4,0.2710280373831776,0.125,0,0,1,0,0,0,0,1,0,0,0,0,0
2970,0.67,0.61,0.4,0.514018691588785,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
2971,0.75,0.58,0.4,0.5046728971962616,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0
2972,0.93,0.48,0.4,0.0981308411214954,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
2973,0.64,0.71,0.6,0.22429906542056077,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
2974,0.51,0.53,0.20000000000000007,0.28037383177570097,0.125,0,0,1,0,0,0,1,0,0,0,0,0,0
2975,0.98,0.5,0.4,0.5373831775700935,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0
2976,0.72,0.63,0.20000000000000007,0.24766355140186913,0.25,1,0,2,0,0,0,0,1,0,0,0,0,0
2977,0.51,0.75,0.4,0.26168224299065423,0.375,0,0,2,0,0,0,0,1,0,0,0,0,0
2978,0.54,0.58,0.4,0.44859813084112143,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0
2979,0.99,0.76,0.4,0.8317757009345793,0.25,0,0,2,0,0,0,0,0,0,1,0,0,0
2980,0.44,0.9,0.6,0.33644859813084116,0.5,0,0,2,0,0,0,0,0,0,1,0,0,0
2981,0.74,0.48,0.4,0.5093457943925234,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
2982,0.9,0.77,0.20000000000000007,0.616822429906542,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
2983,0.86,0.58,0.4,0.616822429906542,0.375,0,0,2,0,0,0,0,0,0,1,0,0,0
2984,0.66,0.52,0.6,0.6121495327102803,0.125,1,0,2,0,0,0,0,0,0,1,0,0,0
2985,0.64,0.96,0.20000000000000007,0.28037383177570097,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
2986,0.5,0.59,0.6,0.37850467289719625,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0
2987,0.88,0.68,0.8000000000000002,0.4299065420560748,0.375,0,0,2,0,0,0,0,0,0,1,0,0,0
2988,0.72,0.47,0.20000000000000007,0.4158878504672897,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0
2989,0.53,0.53,0.20000000000000007,0.26635514018691586,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0
2990,0.83,0.77,0.4,0.36448598130841126,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
2991,0.24,0.52,0.4,0.5280373831775701,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
2992,0.66,0.75,0.20000000000000007,0.7242990654205607,0.0,1,0,2,0,0,0,0,0,0,1,0,0,0
2993,0.43,0.63,0.20000000000000007,0.26635514018691586,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
2994,0.75,0.66,0.20000000000000007,0.5327102803738317,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
2995,0.42,0.89,0.6,0.3317757009345794,0.125,1,0,1,0,0,0,0,0,0,1,0,0,0
2996,0.54,0.74,0.20000000000000007,0.2570093457943925,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
2997,0.84,0.85,0.20000000000000007,0.28971962616822433,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0
2998,0.95,0.79,0.20000000000000007,0.09345794392523366,0.375,0,0,1,0,1,0,0,0,0,0,0,0,0
2999,0.6,0.61,0.6,0.383177570093458,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0
3000,0.95,0.71,0.4,0.2757009345794392,0.125,1,0,1,0,0,1,0,0,0,0,0,0,0
3001,0.62,0.89,0.20000000000000007,0.2570093457943925,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0
3002,0.89,0.73,0.4,0.5607476635514018,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
3003,0.73,0.93,0.6,0.3878504672897196,0.125,0,0,1,0,0,1,0,0,0,0,0,0,0
3004,0.86,0.94,0.4,0.18224299065420557,0.25,0,0,1,0,0,0,0,0,0,0,0,1,0
3005,0.76,0.73,0.4,0.6355140186915887,0.25,0,0,1,0,0,0,0,0,0,0,0,1,0
3006,0.91,0.76,0.4,0.33644859813084116,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
3007,1.0,0.81,0.8000000000000002,0.35046728971962615,0.375,0,0,1,0,0,0,0,0,0,0,0,1,0
3008,0.98,0.78,0.6,0.7570093457943924,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0
3009,0.65,0.89,0.20000000000000007,0.5841121495327103,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
3010,0.62,0.79,0.6,0.004672897196261683,0.125,1,0,1,0,0,0,0,0,0,0,0,1,0
3011,0.83,0.82,0.20000000000000007,0.31775700934579443,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
3012,0.75,1.0,0.4,0.6588785046728972,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
3013,0.82,0.63,0.6,0.3037383177570093,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
3014,0.69,0.68,0.4,0.17757009345794394,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
3015,0.41,0.96,0.4,0.4299065420560748,0.125,1,0,2,0,0,0,0,0,0,0,1,0,0
3016,0.52,0.64,0.4,0.397196261682243,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
3017,0.74,0.86,0.4,0.2990654205607477,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0
3018,0.33,0.96,0.8000000000000002,0.4719626168224299,0.375,0,0,2,0,0,0,0,0,0,0,1,0,0
3019,0.8,0.69,0.20000000000000007,0.2289719626168224,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
3020,0.82,0.89,0.6,0.5841121495327103,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0
3021,0.59,0.65,0.8000000000000002,0.7663551401869159,0.375,0,0,2,0,0,0,0,0,0,0,1,0,0
3022,0.98,0.8,0.20000000000000007,0.014018691588785048,0.375,1,0,2,0,0,0,0,0,0,0,1,0,0
3023,0.93,0.94,0.20000000000000007,0.6869158878504672,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
3024,0.49,0.95,0.6,0.6915887850467289,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
3025,0.6,0.94,0.4,0.3878504672897196,0.25,0,0,2,0,0,0,0,0,0,0,1,0,0
3026,0.34,0.82,0.4,0.23364485981308414,0.5,1,0,2,0,0,0,0,0,0,0,0,1,0
3027,0.71,0.77,0.20000000000000007,0.7757009345794391,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
3028,0.6,0.64,0.4,0.36448598130841126,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
3029,0.12,0.78,0.4,0.2429906542056075,0.25,0,0,2,0,0,0,1,0,0,0,0,0,0
3030,0.16,0.87,0.6,0.6495327102803737,0.125,1,0,2,0,0,0,0,0,0,0,0,0,0
3031,0.57,0.61,0.6,0.883177570093458,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0
3032,0.72,0.8,0.4,0.21962616822429903,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0
3033,0.91,0.55,0.8000000000000002,0.21028037383177567,0.375,0,0,1,0,0,0,0,0,0,0,0,0,0
3034,0.95,0.49,0.20000000000000007,0.13551401869158886,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0
3035,0.71,0.9,0.4,0.6355140186915887,0.125,1,0,1,0,0,0,0,0,1,0,0,0,0
3036,0.9,0.69,0.20000000000000007,0.3551401869158879,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0
3037,0.66,0.81,0.6,0.8738317757009345,0.375,0,0,1,0,0,0,0,0,1,0,0,0,0
3038,0.48,0.59,0.20000000000000007,0.43457943925233644,0.125,0,0,1,0,0,0,0,0,1,0,0,0,0
3039,0.82,0.82,0.0,0.22429906542056077,0.125,1,0,1,0,0,0,0,0,0,0,0,0,0
3040,0.83,0.79,0.4,0.2289719626168224,0.125,0,0,1,1,0,0,0,0,0,0,0,0,0
3041,0.85,0.82,0.20000000000000007,0.4859813084112149,0.125,0,0,1,1,0,0,0,0,0,0,0,0,0
3042,0.84,0.47,0.20000000000000007,0.7850467289719626,0.25,0,0,1,1,0,0,0,0,0,0,0,0,0
3043,0.99,0.51,0.20000000000000007,0.5560747663551401,0.125,0,0,1,1,0,0,0,0,0,0,0,0,0
3044,0.54,0.72,0.4,0.822429906542056,0.125,0,0,1,1,0,0,0,0,0,0,0,0,0
3045,0.64,0.42,0.6,0.2149532710280374,0.125,0,0,1,0,0,0,0,1,0,0,0,0,0
3046,0.67,0.68,0.6,0.6728971962616822,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
3047,0.48,0.54,0.4,0.33644859813084116,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0
3048,0.58,0.77,0.4,0.35046728971962615,0.25,1,0,1,0,0,0,0,0,0,0,1,0,0
3049,0.54,0.59,0.20000000000000007,0.29439252336448596,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
3050,0.25,0.65,0.20000000000000007,0.3691588785046729,0.25,0,0,1,0,0,0,1,0,0,0,0,0,0
3051,0.9,0.53,0.4,0.6915887850467289,0.125,0,0,1,0,0,0,0,1,0,0,0,0,0
3052,0.48,0.39,0.20000000000000007,0.47663551401869153,0.125,0,0,1,0,0,0,0,1,0,0,0,0,0
3053,0.76,0.9,0.6,0.2570093457943925,0.125,0,0,1,0,0,0,0,1,0,0,0,0,0
3054,0.72,0.53,0.0,0.4299065420560748,0.25,0,0,2,0,0,0,0,0,0,1,0,0,0
3055,0.95,0.66,0.20000000000000007,0.48130841121495327,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0
3056,0.73,0.55,0.4,0.7523364485981309,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
3057,0.93,0.7,0.4,0.22429906542056077,0.25,0,0,2,0,0,0,0,0,0,1,0,0,0
3058,0.89,0.61,0.4,0.836448598130841,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
3059,0.7,0.97,0.20000000000000007,0.6869158878504672,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
3060,0.98,0.57,0.20000000000000007,0.397196261682243,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0
3061,0.72,0.65,0.6,0.3551401869158879,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
3062,0.49,0.69,0.20000000000000007,0.6915887850467289,0.375,0,0,2,0,0,0,0,0,0,1,0,0,0
3063,0.15,0.85,0.4,0.6822429906542057,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
3064,0.57,0.96,0.20000000000000007,0.7149532710280374,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0
3065,0.21,0.81,0.6,0.14953271028037385,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
3066,0.46,0.57,0.20000000000000007,0.5467289719626168,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0
3067,0.56,0.52,0.4,0.26168224299065423,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
3068,0.81,0.66,0.4,0.6962616822429907,0.125,1,0,2,0,0,0,0,0,0,1,0,0,0
3069,0.93,0.59,0.4,0.07943925233644866,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
3070,0.82,0.97,0.4,0.8598130841121495,0.375,0,0,2,0,0,0,0,0,0,1,0,0,0
3071,0.76,0.51,0.20000000000000007,0.8271028037383178,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
3072,0.97,0.81,0.4,0.5841121495327103,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
3073,0.38,0.81,0.6,0.1728971962616822,0.125,1,0,1,0,1,0,0,0,0,0,0,0,0
3074,0.46,0.49,0.20000000000000007,0.1869158878504673,0.25,0,0,1,0,1,0,0,0,0,0,0,0,0
3075,0.34,0.57,0.4,0.6869158878504672,0.125,1,0,1,0,1,0,0,0,0,0,0,0,0
3076,0.63,0.76,0.6,0.18224299065420557,0.125,0,0,1,0,0,1,0,0,0,0,0,0,0
3077,0.57,0.56,0.20000000000000007,0.630841121495327,0.125,0,0,1,0,0,1,0,0,0,0,0,0,0
3078,0.17,0.76,0.20000000000000007,0.7616822429906541,0.25,0,0,1,0,0,1,0,0,0,0,0,0,0
3079,0.74,0.67,0.20000000000000007,0.663551401869159,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0
3080,0.59,0.56,0.20000000000000007,0.5327102803738317,0.125,1,0,1,0,0,0,0,0,0,0,0,1,0
3081,0.49,0.61,0.20000000000000007,0.11214953271028039,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0
3082,0.49,0.58,0.0,0.5,0.25,1,0,1,0,0,0,0,0,0,0,0,1,0
3083,0.61,0.71,0.4,0.2429906542056075,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0
3084,0.81,0.79,0.4,0.7570093457943924,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
3085,0.74,0.63,0.20000000000000007,0.602803738317757,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
3086,0.91,0.98,0.4,0.5233644859813084,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
3087,0.71,0.66,0.4,0.8317757009345793,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
3088,0.73,0.71,0.6,0.23831775700934577,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0
3089,0.44,0.4,0.0,0.3317757009345794,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
3090,0.6,0.56,0.4,0.2710280373831776,0.25,0,0,1,0,0,0,0,0,0,0,0,1,0
3091,0.73,0.88,0.4,0.46261682242990654,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
3092,0.8,0.54,0.20000000000000007,0.6588785046728972,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0
3093,0.97,0.5,0.4,0.588785046728972,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0
3094,0.99,0.75,0.6,0.2289719626168224,0.25,0,0,2,0,0,0,0,0,0,0,1,0,0
3095,0.96,0.82,0.20000000000000007,0.7523364485981309,0.375,0,0,2,0,0,0,0,0,0,0,1,0,0
3096,0.24,0.7,0.20000000000000007,0.8878504672897195,0.25,1,0,2,0,0,0,0,0,0,0,1,0,0
3097,0.45,0.39,0.0,0.19158878504672894,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
3098,0.74,0.96,0.6,0.15887850467289721,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0
3099,0.6,0.98,0.20000000000000007,0.5514018691588785,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0
3100,0.67,0.56,0.20000000000000007,0.19626168224299068,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0
3101,0.57,0.99,0.20000000000000007,0.3271028037383178,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
3102,0.87,0.71,0.4,0.29439252336448596,0.375,0,0,2,0,0,0,0,0,0,0,0,1,0
3103,0.25,0.83,0.6,0.2990654205607477,0.25,1,0,2,0,0,0,0,0,0,0,0,1,0
3104,0.98,0.84,0.20000000000000007,0.2757009345794392,0.25,0,0,2,0,0,0,0,0,0,0,0,1,0
3105,0.3,0.64,0.20000000000000007,0.630841121495327,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0
3106,0.21,0.52,0.4,0.6121495327102803,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0
3107,0.56,0.7,0.20000000000000007,0.397196261682243,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0
3108,0.75,0.96,0.4,0.588785046728972,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0
3109,0.5,0.77,0.20000000000000007,0.46728971962616817,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0
3110,0.61,0.92,0.20000000000000007,0.514018691588785,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0
3111,0.83,0.59,0.8000000000000002,0.7523364485981309,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0
3112,0.66,0.76,0.6,0.26635514018691586,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0
3113,0.84,0.68,0.6,0.7196261682242991,0.375,0,0,1,0,0,0,0,0,1,0,0,0,0
3114,0.87,0.57,0.20000000000000007,0.7196261682242991,0.375,0,0,1,0,0,0,0,0,1,0,0,0,0
3115,0.48,0.37,0.20000000000000007,0.2429906542056075,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0
3116,0.84,0.79,0.20000000000000007,0.21028037383177567,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0
3117,0.49,0.71,0.8000000000000002,0.23831775700934577,0.125,0,0,1,1,0,0,0,0,0,0,0,0,0
3118,0.67,0.93,0.20000000000000007,0.2149532710280374,0.125,0,0,1,1,0,0,0,0,0,0,0,0,0
3119,0.12,0.93,0.20000000000000007,0.5327102803738317,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0
3120,0.99,0.67,0.20000000000000007,0.26168224299065423,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0
3121,0.17,0.59,0.20000000000000007,0.24766355140186913,0.125,0,0,1,0,0,0,0,1,0,0,0,0,0
3122,0.58,0.66,0.20000000000000007,0.47663551401869153,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
3123,0.5,0.73,0.20000000000000007,0.2009345794392523,0.375,0,0,1,0,1,0,0,0,0,0,0,0,0
3124,0.35,0.69,0.8000000000000002,0.7429906542056074,0.5,1,0,1,0,0,0,0,0,0,0,1,0,0
3125,0.93,0.95,0.4,0.6214953271028038,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
3126,0.73,0.87,0.6,0.17757009345794394,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0
3127,0.91,0.54,0.6,0.7429906542056074,0.125,0,0,1,0,0,0,0,1,0,0,0,0,0
3128,0.72,0.66,0.6,0.43457943925233644,0.125,0,0,1,0,0,0,0,1,0,0,0,0,0
3129,0.51,0.39,0.20000000000000007,0.40654205607476634,0.125,0,0,1,0,0,0,0,1,0,0,0,0,0
3130,0.55,0.92,0.20000000000000007,0.2710280373831776,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
3131,0.66,0.76,0.20000000000000007,0.3317757009345794,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
3132,0.84,0.41,0.4,0.2009345794392523,0.375,1,0,2,0,0,0,0,0,0,1,0,0,0
